phone_number,imei,imsi,timestamp,tower_id
9911135766,IMEI-8903842578,IMSI-4547717498,2026-08-14T22:14:00,TWR-142
9481010893,IMEI-2446511237,IMSI-7094747437,2026-08-20T21:57:00,TWR-144
9921873448,IMEI-5665790813,IMSI-0402416184,2026-08-01T12:47:00,TWR-112
9688853201,IMEI-4214519644,IMSI-7189901505,2026-08-26T20:25:00,TWR-100
9757105317,IMEI-9808886408,IMSI-4613420403,2026-08-22T18:52:00,TWR-158
9705629519,IMEI-5783109870,IMSI-4275222475,2026-07-07T17:41:00,TWR-193
9833390099,IMEI-7064692062,IMSI-3990213685,2026-08-01T21:34:00,TWR-173
9656939039,IMEI-1635032031,IMSI-7154819630,2026-08-02T22:19:00,TWR-132
9977288139,IMEI-2789519384,IMSI-6777642602,2026-08-30T02:59:00,TWR-145
9581891703,IMEI-5852870877,IMSI-0584119856,2026-08-19T17:46:00,TWR-138
9790275345,IMEI-7129712637,IMSI-2343745828,2026-07-15T15:45:00,TWR-133
9279052515,IMEI-2148512002,IMSI-7153600683,2026-07-25T14:29:00,TWR-193
9829662079,IMEI-1297462206,IMSI-1511941598,2026-08-09T01:22:00,TWR-150
9271401903,IMEI-6762506365,IMSI-5207343348,2026-07-19T06:20:00,TWR-102
9750044653,IMEI-5285840303,IMSI-4825043815,2026-08-05T15:41:00,TWR-184
9167649836,IMEI-3998783293,IMSI-5271989094,2026-07-02T00:46:00,TWR-119
9623871285,IMEI-9142445182,IMSI-9509197389,2026-07-24T22:10:00,TWR-157
9884520326,IMEI-6766495534,IMSI-2318830436,2026-07-15T03:53:00,TWR-131
9429522889,IMEI-3067396449,IMSI-4994327666,2026-08-29T07:09:00,TWR-145
9582938523,IMEI-2985430651,IMSI-6130510364,2026-07-24T19:44:00,TWR-112
9200234695,IMEI-3610403394,IMSI-1168400464,2026-07-15T20:26:00,TWR-144
9533492995,IMEI-3442653754,IMSI-7225620982,2026-08-19T21:11:00,TWR-111
9872545071,IMEI-3791005065,IMSI-5582109795,2026-08-14T12:10:00,TWR-190
9623871285,IMEI-9142445182,IMSI-9509197389,2026-08-09T22:51:00,TWR-108
9291807385,IMEI-6526469046,IMSI-9253759369,2026-07-23T21:26:00,TWR-142
9619076686,IMEI-1335653577,IMSI-8379754571,2026-08-07T22:42:00,TWR-146
9873599794,IMEI-2018688559,IMSI-1432340619,2026-07-30T07:46:00,TWR-154
9111007715,IMEI-2993553676,IMSI-6251384966,2026-08-18T22:02:00,TWR-108
9373613848,IMEI-8051756948,IMSI-5607949860,2026-07-22T16:29:00,TWR-188
9676650588,IMEI-2535874395,IMSI-7029071889,2026-07-12T18:26:00,TWR-150
9891403278,IMEI-9843890388,IMSI-9878915903,2026-08-23T09:27:00,TWR-111
9736840619,IMEI-3896393685,IMSI-6630274421,2026-07-28T08:30:00,TWR-104
9651699247,IMEI-7391912109,IMSI-5628934186,2026-08-04T10:10:00,TWR-147
9431862585,IMEI-9189450515,IMSI-3486330131,2026-07-24T22:45:00,TWR-123
9284186415,IMEI-4710802736,IMSI-5006523315,2026-08-04T07:14:00,TWR-183
9383110351,IMEI-6993339985,IMSI-0148259083,2026-08-26T23:49:00,TWR-150
9471958575,IMEI-4764251333,IMSI-2865780863,2026-07-27T09:28:00,TWR-157
9805634296,IMEI-6869960327,IMSI-4548720395,2026-08-12T04:11:00,TWR-192
9148804543,IMEI-3346908625,IMSI-8564869470,2026-08-01T02:03:00,TWR-184
9582938523,IMEI-2985430651,IMSI-6130510364,2026-07-10T09:20:00,TWR-127
9951468336,IMEI-9833539850,IMSI-4324092769,2026-07-23T10:31:00,TWR-173
9485267539,IMEI-9023724787,IMSI-3090571081,2026-07-23T03:29:00,TWR-180
9558401725,IMEI-9018823279,IMSI-7670102992,2026-08-28T20:34:00,TWR-110
9588489595,IMEI-7122035643,IMSI-8378274530,2026-08-16T15:58:00,TWR-107
9626296040,IMEI-8392209518,IMSI-3728872159,2026-08-03T16:57:00,TWR-112
9581891703,IMEI-5852870877,IMSI-0584119856,2026-07-19T04:30:00,TWR-134
9887832742,IMEI-3548201949,IMSI-9971589500,2026-08-29T00:16:00,TWR-167
9819214001,IMEI-1646085124,IMSI-6480506350,2026-07-23T21:58:00,TWR-149
9586623614,IMEI-0887771598,IMSI-3568398545,2026-07-21T11:17:00,TWR-156
9511976381,IMEI-3341338675,IMSI-7153516453,2026-07-16T17:31:00,TWR-100
9955420533,IMEI-4753026857,IMSI-4464279175,2026-07-20T01:27:00,TWR-188
9870151534,IMEI-2208294402,IMSI-2997905078,2026-08-29T08:16:00,TWR-194
9188180702,IMEI-9453874896,IMSI-7885652348,2026-08-09T06:17:00,TWR-197
9925397865,IMEI-3898523377,IMSI-3949130418,2026-08-27T01:24:00,TWR-195
9210244612,IMEI-6189465100,IMSI-7205358651,2026-08-06T02:28:00,TWR-172
9524486938,IMEI-7566819896,IMSI-3731294120,2026-08-03T18:23:00,TWR-197
9098713669,IMEI-0583990102,IMSI-7629708285,2026-08-12T06:48:00,TWR-175
9826643843,IMEI-5842341203,IMSI-6447263513,2026-07-07T20:21:00,TWR-168
9558401725,IMEI-9018823279,IMSI-7670102992,2026-08-13T18:25:00,TWR-175
9763462687,IMEI-0158770989,IMSI-9062509835,2026-07-10T10:25:00,TWR-110
9035922148,IMEI-2224625802,IMSI-9359009204,2026-07-09T18:19:00,TWR-110
9822745513,IMEI-0197789236,IMSI-6673910180,2026-07-21T04:01:00,TWR-152
9260117805,IMEI-0536827146,IMSI-4415939529,2026-07-09T13:39:00,TWR-177
9884520326,IMEI-6766495534,IMSI-2318830436,2026-07-28T18:24:00,TWR-182
9829662079,IMEI-1297462206,IMSI-1511941598,2026-07-03T04:24:00,TWR-173
9119797995,IMEI-5706195678,IMSI-2254105709,2026-08-04T21:16:00,TWR-145
9362272684,IMEI-5958935981,IMSI-2951362368,2026-08-15T08:08:00,TWR-198
9904918041,IMEI-9240363234,IMSI-6447246867,2026-08-08T20:39:00,TWR-108
9983142650,IMEI-9388404548,IMSI-4148752876,2026-08-10T14:15:00,TWR-119
9440101408,IMEI-5987306395,IMSI-6040436131,2026-07-11T23:04:00,TWR-122
9408119185,IMEI-4825774962,IMSI-9490109164,2026-08-16T11:06:00,TWR-103
9245911056,IMEI-4589252588,IMSI-5987999575,2026-08-01T05:22:00,TWR-106
9887832742,IMEI-3548201949,IMSI-9971589500,2026-07-22T08:08:00,TWR-156
9714201071,IMEI-1215109801,IMSI-4981486433,2026-07-03T06:07:00,TWR-134
9950780803,IMEI-7161278708,IMSI-9020949409,2026-07-18T03:27:00,TWR-145
9917643972,IMEI-7312323584,IMSI-2916220010,2026-08-28T18:27:00,TWR-114
9343853185,IMEI-4745057705,IMSI-1437353221,2026-08-28T11:34:00,TWR-109
9692552797,IMEI-1764458848,IMSI-3966457784,2026-08-12T04:54:00,TWR-162
9098471173,IMEI-7271949408,IMSI-1881818368,2026-08-26T15:51:00,TWR-155
9090925546,IMEI-9180929907,IMSI-6836410785,2026-08-27T11:51:00,TWR-109
9320016462,IMEI-8797199572,IMSI-9747405916,2026-07-21T07:57:00,TWR-148
9623068655,IMEI-6533395065,IMSI-3803435764,2026-07-13T13:35:00,TWR-154
9349352957,IMEI-7200206606,IMSI-3990469045,2026-08-26T09:23:00,TWR-103
9175658769,IMEI-8543351535,IMSI-7093605695,2026-07-04T13:12:00,TWR-116
9857618754,IMEI-3804104516,IMSI-6750827644,2026-08-27T12:25:00,TWR-115
9153514440,IMEI-2811772442,IMSI-9051485715,2026-07-30T23:32:00,TWR-179
9028267486,IMEI-0990287722,IMSI-1904848888,2026-08-04T00:36:00,TWR-102
9814488986,IMEI-8402450836,IMSI-9997976132,2026-07-26T07:28:00,TWR-173
9780874168,IMEI-1814714635,IMSI-9283753410,2026-07-07T15:17:00,TWR-188
9872545071,IMEI-3791005065,IMSI-5582109795,2026-07-17T10:37:00,TWR-127
9057062130,IMEI-1891539968,IMSI-6848322961,2026-08-09T10:59:00,TWR-191
9246656522,IMEI-0051187760,IMSI-3512193645,2026-07-27T14:38:00,TWR-199
9694458096,IMEI-8042671714,IMSI-3468585288,2026-08-30T02:18:00,TWR-129
9886247321,IMEI-3732677445,IMSI-6782052055,2026-07-04T10:55:00,TWR-173
9106672436,IMEI-7571316002,IMSI-9913913475,2026-08-02T20:50:00,TWR-110
9568945147,IMEI-3313579640,IMSI-8087521525,2026-08-30T02:36:00,TWR-174
9395008160,IMEI-5776559744,IMSI-6993638729,2026-08-24T03:16:00,TWR-133
9032926051,IMEI-6529088324,IMSI-0974431797,2026-07-25T02:02:00,TWR-184
9692552797,IMEI-1764458848,IMSI-3966457784,2026-07-06T03:04:00,TWR-128
9920240606,IMEI-5708662937,IMSI-3953132652,2026-08-12T20:39:00,TWR-182
9855390384,IMEI-4217153226,IMSI-7218957012,2026-07-27T16:58:00,TWR-141
9067351927,IMEI-4914192402,IMSI-3482142797,2026-08-08T02:22:00,TWR-133
9735076512,IMEI-0841753939,IMSI-1527713886,2026-07-13T21:41:00,TWR-121
9677217388,IMEI-8717105032,IMSI-9266491300,2026-08-04T21:41:00,TWR-160
9826643843,IMEI-5842341203,IMSI-6447263513,2026-07-13T09:02:00,TWR-188
9111007715,IMEI-2993553676,IMSI-6251384966,2026-07-26T06:46:00,TWR-105
9865140121,IMEI-1159589835,IMSI-9020928984,2026-07-09T08:46:00,TWR-150
9274610699,IMEI-9344708531,IMSI-5316754520,2026-07-15T14:17:00,TWR-132
9337047649,IMEI-1256700988,IMSI-3177469602,2026-07-11T10:39:00,TWR-105
9402819790,IMEI-4294897908,IMSI-7466611652,2026-08-04T14:30:00,TWR-178
9526824044,IMEI-1327895693,IMSI-4016492938,2026-07-24T15:23:00,TWR-144
9259995536,IMEI-9566882160,IMSI-5082497559,2026-07-26T06:02:00,TWR-133
9988853930,IMEI-2215295848,IMSI-3024275776,2026-07-02T02:15:00,TWR-188
9325983817,IMEI-3400499804,IMSI-0005369733,2026-07-19T02:58:00,TWR-145
9664047688,IMEI-3388845271,IMSI-7498474746,2026-08-28T22:04:00,TWR-148
9587008315,IMEI-6690962209,IMSI-8838843771,2026-07-07T22:16:00,TWR-129
9582184249,IMEI-3779525637,IMSI-7246178112,2026-08-03T06:43:00,TWR-118
9468692379,IMEI-2857946562,IMSI-6720847286,2026-07-30T10:54:00,TWR-148
9705629519,IMEI-5783109870,IMSI-4275222475,2026-07-13T09:58:00,TWR-146
9481103002,IMEI-9245884068,IMSI-4734229256,2026-08-28T18:38:00,TWR-154
9808579845,IMEI-8087040989,IMSI-5392371679,2026-08-10T05:18:00,TWR-190
9623871285,IMEI-9142445182,IMSI-9509197389,2026-08-27T05:40:00,TWR-112
9026804519,IMEI-6013642185,IMSI-5937328931,2026-07-29T19:32:00,TWR-126
9623121500,IMEI-0108792131,IMSI-6877336484,2026-08-15T01:03:00,TWR-125
9562679527,IMEI-5177175824,IMSI-9150100589,2026-08-08T05:23:00,TWR-191
9809362966,IMEI-6207009819,IMSI-1302045948,2026-07-29T11:09:00,TWR-137
9983671609,IMEI-9158653821,IMSI-6422000383,2026-08-20T12:42:00,TWR-182
9200139158,IMEI-0054870777,IMSI-4754723180,2026-08-01T01:35:00,TWR-181
9527600495,IMEI-8228613607,IMSI-0187837949,2026-07-29T15:30:00,TWR-169
9992206411,IMEI-9575813014,IMSI-2848717749,2026-07-12T00:46:00,TWR-165
9420863611,IMEI-4537963191,IMSI-3558536002,2026-08-05T06:57:00,TWR-193
9193547286,IMEI-2535910972,IMSI-2576563321,2026-07-27T00:01:00,TWR-177
9544975157,IMEI-6465259090,IMSI-4961892459,2026-07-13T03:54:00,TWR-169
9927033369,IMEI-7870679587,IMSI-9719498305,2026-07-06T18:36:00,TWR-142
9833390099,IMEI-7064692062,IMSI-3990213685,2026-07-15T00:33:00,TWR-151
9855390384,IMEI-4217153226,IMSI-7218957012,2026-07-17T00:33:00,TWR-133
9481010893,IMEI-2446511237,IMSI-7094747437,2026-08-16T15:58:00,TWR-124
9797758127,IMEI-0603574703,IMSI-9882589061,2026-08-20T22:59:00,TWR-178
9582938523,IMEI-2985430651,IMSI-6130510364,2026-08-20T23:25:00,TWR-191
9768160718,IMEI-6553496821,IMSI-9218665983,2026-08-05T05:10:00,TWR-160
9183357251,IMEI-9542888361,IMSI-9383065515,2026-07-01T12:12:00,TWR-116
9768160718,IMEI-6553496821,IMSI-9218665983,2026-07-23T01:48:00,TWR-134
9130186709,IMEI-6363508065,IMSI-4981595852,2026-07-26T06:08:00,TWR-161
9026804519,IMEI-6013642185,IMSI-5937328931,2026-07-29T08:52:00,TWR-116
9420515785,IMEI-5002619776,IMSI-5556624137,2026-07-31T09:51:00,TWR-186
9222717235,IMEI-7219658148,IMSI-5782307767,2026-07-26T02:17:00,TWR-197
9801970920,IMEI-1292012637,IMSI-1135753950,2026-07-13T20:32:00,TWR-143
9954882339,IMEI-9986404688,IMSI-6508308241,2026-07-16T07:08:00,TWR-141
9476572146,IMEI-8991515020,IMSI-7841629692,2026-07-31T12:09:00,TWR-142
9163673270,IMEI-3007180897,IMSI-4404020975,2026-07-09T14:29:00,TWR-160
9665069854,IMEI-0252360147,IMSI-4268227945,2026-07-28T10:47:00,TWR-121
9692552797,IMEI-1764458848,IMSI-3966457784,2026-07-29T01:32:00,TWR-129
9048184584,IMEI-5556194327,IMSI-0612124765,2026-07-03T07:00:00,TWR-138
9352364431,IMEI-3618044238,IMSI-2314274818,2026-07-03T09:26:00,TWR-188
9522749968,IMEI-0656456428,IMSI-9041268584,2026-07-21T10:43:00,TWR-101
9927402184,IMEI-8660428186,IMSI-3269225489,2026-08-04T03:58:00,TWR-164
9511976381,IMEI-3341338675,IMSI-7153516453,2026-08-15T10:45:00,TWR-138
9636579261,IMEI-7647856716,IMSI-6153608435,2026-08-07T21:45:00,TWR-193
9603424007,IMEI-9402555841,IMSI-7440544843,2026-08-23T07:31:00,TWR-187
9784533346,IMEI-3707681783,IMSI-5399223496,2026-08-03T12:13:00,TWR-155
9468748835,IMEI-5361336908,IMSI-4651458287,2026-07-13T09:50:00,TWR-167
9763919028,IMEI-1250460694,IMSI-0177010406,2026-08-23T07:02:00,TWR-162
9857618754,IMEI-3804104516,IMSI-6750827644,2026-08-17T18:18:00,TWR-154
9714201071,IMEI-1215109801,IMSI-4981486433,2026-07-12T17:27:00,TWR-106
9295361047,IMEI-1434102396,IMSI-8150726368,2026-08-29T17:16:00,TWR-190
9874249954,IMEI-4200352328,IMSI-3148847499,2026-07-26T18:03:00,TWR-152
9084209783,IMEI-7684964261,IMSI-7877783732,2026-07-28T09:46:00,TWR-145
9067351927,IMEI-4914192402,IMSI-3482142797,2026-08-18T08:28:00,TWR-103
9904220310,IMEI-2722872527,IMSI-2398195726,2026-07-10T05:53:00,TWR-181
9153514440,IMEI-2811772442,IMSI-9051485715,2026-07-08T10:02:00,TWR-192
9175658769,IMEI-8543351535,IMSI-7093605695,2026-08-30T02:19:00,TWR-109
9750044653,IMEI-5285840303,IMSI-4825043815,2026-08-04T22:21:00,TWR-109
9323687193,IMEI-3470857301,IMSI-1027718079,2026-08-29T22:23:00,TWR-116
9590637250,IMEI-4290055835,IMSI-8526830553,2026-07-06T22:47:00,TWR-167
9589598530,IMEI-7679253762,IMSI-8549930085,2026-07-29T09:15:00,TWR-145
9925397865,IMEI-3898523377,IMSI-3949130418,2026-08-24T14:37:00,TWR-155
9891184672,IMEI-0027364086,IMSI-7196040460,2026-08-20T04:47:00,TWR-185
9408119185,IMEI-4825774962,IMSI-9490109164,2026-08-04T02:21:00,TWR-192
9078522433,IMEI-7634964095,IMSI-5330377572,2026-07-13T08:36:00,TWR-161
9431862585,IMEI-9189450515,IMSI-3486330131,2026-07-29T05:06:00,TWR-131
9257114068,IMEI-4399357731,IMSI-1672099153,2026-07-12T19:53:00,TWR-174
9815172061,IMEI-7892314815,IMSI-3616881557,2026-08-06T09:34:00,TWR-181
9411207999,IMEI-8453484218,IMSI-8347399812,2026-08-10T21:47:00,TWR-154
9210244612,IMEI-6189465100,IMSI-7205358651,2026-08-18T15:26:00,TWR-157
9692552797,IMEI-1764458848,IMSI-3966457784,2026-07-23T03:47:00,TWR-124
9260117805,IMEI-0536827146,IMSI-4415939529,2026-07-30T23:52:00,TWR-155
9783601253,IMEI-5379129229,IMSI-9247577649,2026-07-26T09:55:00,TWR-181
9368290911,IMEI-2438192926,IMSI-4864644779,2026-08-11T22:56:00,TWR-171
9603548538,IMEI-1415166901,IMSI-2146809813,2026-08-03T21:33:00,TWR-195
9752820266,IMEI-6368625769,IMSI-7937917527,2026-07-18T07:10:00,TWR-139
9874249954,IMEI-4200352328,IMSI-3148847499,2026-07-31T07:18:00,TWR-112
9863626383,IMEI-3156686324,IMSI-3105190338,2026-07-05T07:32:00,TWR-132
9495274785,IMEI-1224526124,IMSI-8037804706,2026-07-16T23:06:00,TWR-156
9481103002,IMEI-9245884068,IMSI-4734229256,2026-07-02T14:22:00,TWR-132
9299090911,IMEI-4807650146,IMSI-5333767238,2026-08-21T09:29:00,TWR-125
9231347176,IMEI-2468302695,IMSI-2603978086,2026-08-06T22:31:00,TWR-153
9816663121,IMEI-9378559839,IMSI-7894632512,2026-08-27T06:49:00,TWR-137
9053036677,IMEI-5162495928,IMSI-8796626944,2026-07-20T15:34:00,TWR-186
9137678825,IMEI-2620552136,IMSI-7994288521,2026-07-23T12:53:00,TWR-121
9327888369,IMEI-7698981986,IMSI-6354953088,2026-08-03T10:35:00,TWR-195
9429522889,IMEI-3067396449,IMSI-4994327666,2026-08-07T20:15:00,TWR-195
9215138019,IMEI-1469630754,IMSI-5640016715,2026-07-17T12:39:00,TWR-170
9213297993,IMEI-5483442574,IMSI-1946987605,2026-07-09T12:04:00,TWR-101
9273451778,IMEI-3536885796,IMSI-4887200854,2026-07-12T22:10:00,TWR-144
9988853930,IMEI-2215295848,IMSI-3024275776,2026-08-17T04:33:00,TWR-124
9983671609,IMEI-9158653821,IMSI-6422000383,2026-08-08T00:10:00,TWR-133
9745386561,IMEI-8716172764,IMSI-9174333986,2026-08-07T11:48:00,TWR-145
9877776348,IMEI-3220167854,IMSI-0133889589,2026-07-06T17:04:00,TWR-167
9514856229,IMEI-3197885749,IMSI-6798628126,2026-08-21T14:44:00,TWR-100
9657812846,IMEI-9765732617,IMSI-8249332885,2026-07-15T11:35:00,TWR-125
9971989169,IMEI-3848937224,IMSI-0892217842,2026-08-30T00:29:00,TWR-160
9853795114,IMEI-1352490271,IMSI-3408296210,2026-07-09T07:38:00,TWR-197
9829662079,IMEI-1297462206,IMSI-1511941598,2026-08-17T01:04:00,TWR-158
9950712865,IMEI-7429481661,IMSI-9887989570,2026-07-25T05:00:00,TWR-137
9834444548,IMEI-9012308721,IMSI-9432604048,2026-07-31T02:29:00,TWR-123
9973381637,IMEI-4477037948,IMSI-0565775093,2026-07-04T17:37:00,TWR-126
9206752746,IMEI-5711397258,IMSI-7467067157,2026-07-20T10:36:00,TWR-196
9354125779,IMEI-3515778647,IMSI-1002319725,2026-08-16T17:41:00,TWR-142
9274895219,IMEI-6908873368,IMSI-1806085875,2026-08-24T13:00:00,TWR-191
9328570169,IMEI-0925323625,IMSI-5711517305,2026-07-25T10:30:00,TWR-153
9065105025,IMEI-8111943039,IMSI-7328722369,2026-07-05T08:42:00,TWR-156
9863248414,IMEI-5696212355,IMSI-2774984289,2026-08-07T17:59:00,TWR-178
9754074724,IMEI-0474251131,IMSI-2798903733,2026-07-03T22:50:00,TWR-195
9658966573,IMEI-5717676475,IMSI-7649468920,2026-07-17T16:38:00,TWR-180
9105343128,IMEI-3567086541,IMSI-9854147217,2026-07-01T22:46:00,TWR-146
9123825217,IMEI-7188595163,IMSI-9914575113,2026-08-02T07:50:00,TWR-186
9819709768,IMEI-9605408796,IMSI-3200654811,2026-08-25T09:53:00,TWR-190
9815172061,IMEI-7892314815,IMSI-3616881557,2026-07-27T18:18:00,TWR-178
9683509307,IMEI-2052204318,IMSI-5650646676,2026-07-02T05:17:00,TWR-113
9971996767,IMEI-7476825008,IMSI-5434181641,2026-07-12T11:49:00,TWR-114
9423639948,IMEI-4618232726,IMSI-5795032358,2026-07-30T14:46:00,TWR-183
9193547286,IMEI-2535910972,IMSI-2576563321,2026-08-20T07:13:00,TWR-143
9257114068,IMEI-4399357731,IMSI-1672099153,2026-07-18T22:30:00,TWR-169
9795042893,IMEI-4741789434,IMSI-9532058629,2026-08-08T17:22:00,TWR-133
9597685625,IMEI-4686630566,IMSI-6009527101,2026-08-09T16:34:00,TWR-122
9342606616,IMEI-3629173792,IMSI-4791991052,2026-08-25T15:03:00,TWR-114
9213297993,IMEI-5483442574,IMSI-1946987605,2026-07-21T02:30:00,TWR-136
9562679527,IMEI-5177175824,IMSI-9150100589,2026-08-01T14:55:00,TWR-116
9683847079,IMEI-0600083514,IMSI-3429687054,2026-07-18T20:38:00,TWR-157
9292869007,IMEI-0943331952,IMSI-4641712705,2026-08-02T00:17:00,TWR-141
9654919306,IMEI-6308420781,IMSI-6808671244,2026-07-25T18:38:00,TWR-120
9470138106,IMEI-7288837831,IMSI-4527084198,2026-07-27T18:00:00,TWR-195
9591218852,IMEI-1778264939,IMSI-8013573726,2026-07-11T03:56:00,TWR-173
9235973021,IMEI-2583943185,IMSI-8616009985,2026-08-30T02:27:00,TWR-100
9613879165,IMEI-8541925296,IMSI-6940659123,2026-07-10T02:55:00,TWR-117
9540384926,IMEI-7271453186,IMSI-5137182255,2026-07-03T05:40:00,TWR-133
9404914720,IMEI-4090015656,IMSI-1193307735,2026-08-26T23:16:00,TWR-151
9130186709,IMEI-6363508065,IMSI-4981595852,2026-08-17T09:39:00,TWR-134
9119689122,IMEI-4968221667,IMSI-5571547255,2026-08-27T19:52:00,TWR-110
9961618335,IMEI-5752734493,IMSI-8298823460,2026-08-07T04:28:00,TWR-110
9973381637,IMEI-4477037948,IMSI-0565775093,2026-08-19T10:37:00,TWR-128
9835358094,IMEI-4314635019,IMSI-0245519763,2026-07-19T18:54:00,TWR-129
9323048675,IMEI-0866984245,IMSI-7340621185,2026-08-23T09:50:00,TWR-193
9603548538,IMEI-1415166901,IMSI-2146809813,2026-08-24T06:17:00,TWR-136
9533492995,IMEI-3442653754,IMSI-7225620982,2026-07-04T06:16:00,TWR-182
9656939039,IMEI-1635032031,IMSI-7154819630,2026-07-15T22:23:00,TWR-127
9413409595,IMEI-9198245592,IMSI-6918675312,2026-07-25T03:29:00,TWR-198
9113920361,IMEI-3360587270,IMSI-9912359751,2026-08-11T14:27:00,TWR-108
9738711379,IMEI-3555194118,IMSI-8673754743,2026-07-02T20:00:00,TWR-140
9695618974,IMEI-6198011985,IMSI-4776374706,2026-07-27T03:10:00,TWR-162
9025067408,IMEI-8800707702,IMSI-7764375199,2026-08-16T10:34:00,TWR-181
9057062130,IMEI-1891539968,IMSI-6848322961,2026-07-12T01:05:00,TWR-197
9745386561,IMEI-8716172764,IMSI-9174333986,2026-07-13T21:13:00,TWR-167
9988853930,IMEI-2215295848,IMSI-3024275776,2026-07-12T16:46:00,TWR-175
9182077024,IMEI-1066626490,IMSI-1408953371,2026-07-14T10:39:00,TWR-108
9727226471,IMEI-0422532958,IMSI-5584133490,2026-08-02T10:01:00,TWR-126
9884354408,IMEI-7604202714,IMSI-6855329343,2026-07-19T01:28:00,TWR-178
9067973962,IMEI-3210762736,IMSI-8552134527,2026-07-23T19:10:00,TWR-103
9798709592,IMEI-8957082916,IMSI-5478311367,2026-07-06T11:20:00,TWR-158
9095950087,IMEI-6408982926,IMSI-3137052971,2026-08-14T09:49:00,TWR-103
9279542355,IMEI-8653995504,IMSI-5601123392,2026-08-26T16:10:00,TWR-168
9752820266,IMEI-6368625769,IMSI-7937917527,2026-07-22T20:34:00,TWR-162
9527246581,IMEI-0569622581,IMSI-1016823223,2026-08-11T14:32:00,TWR-196
9540384926,IMEI-7271453186,IMSI-5137182255,2026-08-14T07:08:00,TWR-184
9007836490,IMEI-9378517721,IMSI-2518565840,2026-08-19T07:04:00,TWR-130
9784541701,IMEI-4794903435,IMSI-6935154833,2026-08-02T11:49:00,TWR-175
9440101408,IMEI-5987306395,IMSI-6040436131,2026-07-26T15:57:00,TWR-101
9955906003,IMEI-1668929709,IMSI-5340833279,2026-08-26T21:53:00,TWR-177
9027966628,IMEI-8703759095,IMSI-8536513390,2026-07-27T16:39:00,TWR-118
9480993572,IMEI-2381321447,IMSI-8222237676,2026-07-12T20:55:00,TWR-124
9539773000,IMEI-5872840441,IMSI-8768199416,2026-07-03T17:29:00,TWR-176
9487658493,IMEI-2481422094,IMSI-4940339494,2026-07-25T08:46:00,TWR-111
9527246581,IMEI-0569622581,IMSI-1016823223,2026-08-21T14:36:00,TWR-138
9744013158,IMEI-0204936180,IMSI-5765546111,2026-07-13T10:16:00,TWR-112
9955420533,IMEI-4753026857,IMSI-4464279175,2026-08-25T23:20:00,TWR-149
9404914720,IMEI-4090015656,IMSI-1193307735,2026-08-20T14:34:00,TWR-184
9873173192,IMEI-4178183485,IMSI-3005028827,2026-07-17T12:33:00,TWR-172
9569076123,IMEI-5183268976,IMSI-8066333014,2026-08-22T14:18:00,TWR-157
9233839146,IMEI-6759945492,IMSI-2643409792,2026-07-27T13:47:00,TWR-157
9480993572,IMEI-2381321447,IMSI-8222237676,2026-08-07T04:22:00,TWR-115
9920240606,IMEI-5708662937,IMSI-3953132652,2026-07-30T01:47:00,TWR-108
9253232817,IMEI-7487857624,IMSI-6021549849,2026-08-06T10:30:00,TWR-133
9540384926,IMEI-7271453186,IMSI-5137182255,2026-08-09T06:08:00,TWR-198
9580143749,IMEI-3479877466,IMSI-1984032943,2026-07-15T04:13:00,TWR-148
9819729399,IMEI-2301615059,IMSI-4636655283,2026-07-26T01:03:00,TWR-193
9113894274,IMEI-2146302492,IMSI-0540358963,2026-07-26T18:26:00,TWR-163
9551393227,IMEI-5780546754,IMSI-2445620930,2026-08-01T11:59:00,TWR-196
9258558771,IMEI-4852639918,IMSI-4130973827,2026-07-27T09:53:00,TWR-149
9781338414,IMEI-2700824663,IMSI-5397043081,2026-08-21T02:29:00,TWR-106
9626296040,IMEI-8392209518,IMSI-3728872159,2026-08-03T17:19:00,TWR-150
9386896000,IMEI-4962986758,IMSI-2471331430,2026-07-14T11:40:00,TWR-182
9169655864,IMEI-1253979739,IMSI-7565164348,2026-08-01T04:38:00,TWR-167
9892195305,IMEI-3482362498,IMSI-1721450403,2026-07-04T22:52:00,TWR-158
9917643972,IMEI-7312323584,IMSI-2916220010,2026-07-16T14:02:00,TWR-170
9528657624,IMEI-8378863854,IMSI-9267728295,2026-08-27T07:40:00,TWR-154
9947875390,IMEI-5793611595,IMSI-7730889722,2026-08-19T02:54:00,TWR-126
9190777522,IMEI-6160323305,IMSI-9254337711,2026-08-06T19:45:00,TWR-164
9098713669,IMEI-0583990102,IMSI-7629708285,2026-08-24T23:07:00,TWR-125
9665069854,IMEI-0252360147,IMSI-4268227945,2026-08-19T11:05:00,TWR-183
9183586783,IMEI-1124328676,IMSI-4812458623,2026-08-20T09:46:00,TWR-191
9183586783,IMEI-1124328676,IMSI-4812458623,2026-07-02T07:09:00,TWR-122
9127967516,IMEI-2146882817,IMSI-9733129100,2026-07-29T19:50:00,TWR-135
9354125779,IMEI-3515778647,IMSI-1002319725,2026-07-04T15:38:00,TWR-159
9678920670,IMEI-6615710243,IMSI-4687231211,2026-07-29T23:41:00,TWR-126
9819729399,IMEI-2301615059,IMSI-4636655283,2026-08-07T22:29:00,TWR-112
9241105711,IMEI-9803656515,IMSI-7082186948,2026-07-05T20:07:00,TWR-146
9556161246,IMEI-9232058172,IMSI-6240572973,2026-08-29T19:38:00,TWR-158
